Timestamp,Building,Building_Type,Energy_kWh,Temperature,Humidity,Occupancy,Holiday,Exam_Day,Weekend,Solar_Output,Equipment_Load,Carbon_Emission,Cost,Year,Month,Day,Hour,DayOfWeek,Lag_1,Lag_24,Lag_168,RollingMean_3,RollingMean_24,RollingStd_24,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Anomaly
2025-09-02 23:00:00,Robotics_Lab,Lab,846.08,29.14,59.82,393,0,0,0,0.0,66,693.78,6768.62,2025,9,2,23,1,847.24,843.29,775.28,784.4333333333334,725.2029166666666,71.01434499783116,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,-1
2025-09-04 21:00:00,Robotics_Lab,Lab,813.72,23.19,57.49,353,1,0,0,0.0,61,667.25,6509.73,2025,9,4,21,3,768.81,754.69,784.17,778.6633333333334,713.0704166666668,60.43100424229076,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,-1
2025-09-05 06:00:00,Robotics_Lab,Lab,781.15,29.59,94.77,383,1,0,0,0.0,31,640.54,6249.2,2025,9,5,6,4,817.85,795.97,700.56,793.4033333333333,718.07875,65.59894758650054,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-1
2025-09-05 08:00:00,Robotics_Lab,Lab,674.42,23.03,58.48,95,1,0,0,30.81,84,553.03,5395.38,2025,9,5,8,4,702.34,763.5,633.73,719.3033333333333,715.1025,65.18782456670134,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-1
2025-09-05 23:00:00,Robotics_Lab,Lab,829.09,22.8,62.54,351,0,0,0,0.0,97,679.85,6632.7,2025,9,5,23,4,755.35,808.3,852.31,761.59,722.0225,68.89063798640471,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,-1
2025-09-06 04:00:00,Robotics_Lab,Lab,730.49,22.18,54.99,176,0,1,1,0.0,76,599.0,5843.94,2025,9,6,4,5,684.85,781.21,865.99,719.08,729.1695833333334,71.02212756716513,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1
2025-09-06 23:00:00,Robotics_Lab,Lab,833.21,25.48,62.03,367,0,0,1,0.0,72,683.23,6665.7,2025,9,6,23,5,650.99,829.09,755.83,745.48,720.745,71.9229677895185,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,-1
2025-09-07 01:00:00,Robotics_Lab,Lab,777.31,28.29,33.31,300,0,0,1,0.0,57,637.39,6218.48,2025,9,7,1,6,710.71,858.08,786.57,773.7433333333333,714.6729166666668,65.77787512789139,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,-1
2025-09-07 10:00:00,Robotics_Lab,Lab,848.3,28.79,56.67,383,0,0,1,41.34,69,695.61,6786.42,2025,9,7,10,6,740.37,660.99,823.44,777.3766666666667,738.48,51.535770608132,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1
2025-09-07 13:00:00,Robotics_Lab,Lab,705.45,22.84,81.16,214,0,0,1,58.78,95,578.47,5643.64,2025,9,7,13,6,707.44,631.93,802.46,716.1066666666667,741.5995833333333,47.01928489452882,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,-1
2025-09-07 17:00:00,Robotics_Lab,Lab,770.06,36.32,56.66,280,0,1,1,70.9,98,631.45,6160.49,2025,9,7,17,6,771.65,676.73,755.72,760.2033333333334,747.6820833333333,43.2489832983475,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-09-07 21:00:00,Robotics_Lab,Lab,801.4,25.49,71.31,316,0,1,1,0.0,73,657.15,6411.2,2025,9,7,21,6,700.67,752.24,737.28,733.8366666666667,751.4029166666666,44.89966141822458,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-1
2025-09-08 03:00:00,Robotics_Lab,Lab,757.38,27.5,46.73,287,1,0,0,0.0,81,621.05,6059.05,2025,9,8,3,0,658.97,759.31,769.45,723.5466666666666,740.8579166666667,52.09823221395279,0.7071067811865476,0.7071067811865476,0.0,1.0,-1
2025-09-10 06:00:00,Robotics_Lab,Lab,695.06,29.67,74.91,51,1,0,0,0.0,77,569.95,5560.47,2025,9,10,6,2,803.85,789.84,626.11,766.7533333333332,701.7225,74.69155165833837,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,-1
2025-09-12 00:00:00,Robotics_Lab,Lab,688.44,29.77,51.8,76,1,0,0,0.0,97,564.52,5507.52,2025,9,12,0,4,799.09,798.47,726.53,735.21,698.82875,60.82138656415793,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1
2025-09-13 06:00:00,Robotics_Lab,Lab,834.98,30.99,63.17,358,0,1,1,0.0,46,684.68,6679.82,2025,9,13,6,5,588.45,770.04,878.56,744.6333333333333,726.9350000000001,76.66015800979666,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-1
2025-09-13 15:00:00,Robotics_Lab,Lab,759.55,38.49,65.14,380,1,0,1,39.89,39,622.83,6076.36,2025,9,13,15,5,761.49,752.36,771.56,748.0833333333334,735.39875,69.81804085481392,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-1
2025-09-15 03:00:00,Robotics_Lab,Lab,710.47,29.43,72.7,169,1,0,0,0.0,80,582.59,5683.76,2025,9,15,3,0,695.24,842.86,757.38,747.09,741.5558333333333,60.47082831859024,0.7071067811865476,0.7071067811865476,0.0,1.0,-1
2025-09-16 02:00:00,Robotics_Lab,Lab,678.01,29.19,35.79,65,1,0,0,0.0,67,555.97,5424.08,2025,9,16,2,1,719.03,695.24,753.66,681.7366666666667,716.6558333333332,55.7053388992833,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1
2025-09-19 01:00:00,Robotics_Lab,Lab,703.78,25.47,68.65,307,1,0,0,0.0,22,577.1,5630.21,2025,9,19,1,4,652.21,700.07,854.26,697.09,708.61625,82.99230052357584,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,-1
2025-09-19 20:00:00,Robotics_Lab,Lab,805.71,25.58,69.37,336,0,1,0,0.0,53,660.68,6445.68,2025,9,19,20,4,787.69,830.01,800.12,769.62,709.8208333333333,63.02961463482367,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1
2025-09-20 04:00:00,Robotics_Lab,Lab,869.06,32.63,54.15,396,0,0,1,0.0,75,712.63,6952.45,2025,9,20,4,5,694.73,699.89,810.47,777.4933333333333,718.1424999999999,77.28090693105847,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1
2025-09-20 06:00:00,Robotics_Lab,Lab,816.64,21.55,61.35,372,0,0,1,0.0,98,669.65,6533.12,2025,9,20,6,5,750.95,725.82,834.98,812.2166666666667,727.0083333333332,77.52931914789582,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-1
2025-09-21 04:00:00,Robotics_Lab,Lab,709.6,34.01,96.4,149,0,0,1,0.0,62,581.87,5676.76,2025,9,21,4,6,766.51,869.06,787.23,725.7800000000001,738.09875,47.04002942106804,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1
2025-09-21 17:00:00,Robotics_Lab,Lab,690.64,29.77,54.03,122,0,1,1,62.29,84,566.32,5525.09,2025,9,21,17,6,811.44,668.5,821.31,737.5833333333334,725.3166666666667,53.04824552822864,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-09-22 19:00:00,Robotics_Lab,Lab,818.19,30.06,68.63,395,1,0,0,0.0,75,670.92,6545.53,2025,9,22,19,0,815.07,754.18,763.22,806.0300000000001,722.0958333333333,70.574599502424,-0.9659258262890684,0.2588190451025203,0.0,1.0,-1
2025-09-27 00:00:00,Robotics_Lab,Lab,738.81,22.23,56.23,203,0,0,1,0.0,67,605.82,5910.45,2025,9,27,0,5,738.62,804.11,769.89,772.31,725.605,68.93230781621645,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-09-27 08:00:00,Robotics_Lab,Lab,826.33,27.2,36.75,354,0,0,1,50.9,89,677.59,6610.68,2025,9,27,8,5,684.64,625.79,732.29,780.3333333333334,730.8570833333333,75.20376115011334,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-1
2025-09-27 12:00:00,Robotics_Lab,Lab,791.52,23.4,61.07,376,0,0,1,15.49,55,649.05,6332.17,2025,9,27,12,5,735.17,804.21,820.71,759.5566666666667,734.7433333333333,73.54779916706545,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-09-27 13:00:00,Robotics_Lab,Lab,619.97,24.71,78.77,54,1,0,1,18.3,29,508.37,4959.75,2025,9,27,13,5,791.52,716.1,724.52,715.5533333333333,730.7379166666666,77.13729008435594,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-1
2025-09-27 22:00:00,Robotics_Lab,Lab,781.73,36.05,71.93,227,0,0,1,0.0,64,641.02,6253.87,2025,9,27,22,5,687.8,839.5,771.64,754.0833333333334,718.0429166666668,68.29516664285492,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-1
2025-09-28 05:00:00,Robotics_Lab,Lab,731.93,31.72,63.14,307,1,0,1,0.0,24,600.18,5855.46,2025,9,28,5,6,728.5,780.08,674.57,724.6166666666667,727.4012499999999,69.61679165961564,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,-1
2025-09-28 08:00:00,Robotics_Lab,Lab,821.09,25.84,59.83,396,0,0,1,30.78,87,673.3,6568.75,2025,9,28,8,6,745.08,826.33,761.66,729.4166666666666,721.0366666666665,68.69335134378417,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-1
2025-09-28 10:00:00,Robotics_Lab,Lab,874.17,28.67,67.25,386,0,0,1,23.57,86,716.82,6993.39,2025,9,28,10,6,767.52,751.98,786.04,820.9266666666667,731.8925,72.80618250443905,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1
2025-09-28 12:00:00,Robotics_Lab,Lab,671.99,34.17,80.1,47,1,0,1,29.96,95,551.03,5375.88,2025,9,28,12,6,686.57,791.52,649.06,744.2433333333333,724.8870833333334,73.0739535752872,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1
2025-09-29 23:00:00,Robotics_Lab,Lab,781.23,24.67,59.51,274,0,1,0,0.0,74,640.61,6249.87,2025,9,29,23,0,746.3,791.0,736.89,785.8166666666666,714.2529166666667,53.18873176505795,-0.2588190451025215,0.965925826289068,0.0,1.0,-1
2025-09-30 16:00:00,Robotics_Lab,Lab,795.06,32.34,51.3,350,1,0,0,38.07,71,651.95,6360.5,2025,9,30,16,1,789.11,722.24,714.31,778.1233333333333,704.44875,62.77214165483438,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1
2025-10-02 00:00:00,Robotics_Lab,Lab,698.2,26.02,51.38,165,1,0,0,0.0,72,572.53,5585.64,2025,10,2,0,3,790.49,735.99,690.65,722.3033333333333,717.77375,62.083845676807904,0.0,1.0,0.4338837391175582,-0.900968867902419,-1
2025-10-02 05:00:00,Robotics_Lab,Lab,698.24,31.95,64.02,50,1,0,0,0.0,95,572.55,5585.89,2025,10,2,5,3,729.68,753.32,619.49,694.5499999999998,700.32,60.82572675095937,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,-1
2025-10-03 00:00:00,Robotics_Lab,Lab,822.85,23.34,73.21,328,0,0,0,0.0,95,674.74,6582.79,2025,10,3,0,4,753.39,698.2,804.11,782.8466666666667,721.6554166666668,60.99071190721803,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1
2025-10-03 23:00:00,Robotics_Lab,Lab,848.74,29.89,65.3,380,0,0,0,0.0,91,695.97,6789.93,2025,10,3,23,4,621.59,753.39,738.62,705.9333333333334,745.4708333333333,79.86954003475017,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,-1
2025-10-04 02:00:00,Robotics_Lab,Lab,770.44,30.56,73.85,327,1,0,1,0.0,35,631.76,6163.53,2025,10,4,2,5,647.66,866.82,639.11,682.6266666666667,729.1308333333333,78.89179000194015,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1
2025-10-04 05:00:00,Robotics_Lab,Lab,773.34,26.97,80.92,240,0,1,1,0.0,96,634.14,6186.71,2025,10,4,5,5,701.39,824.68,780.08,729.8233333333334,721.65625,73.76720160852096,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-1
2025-10-04 12:00:00,Robotics_Lab,Lab,819.08,26.91,81.39,381,1,0,1,21.36,72,671.64,6552.62,2025,10,4,12,5,691.4,812.69,791.52,747.9,716.2175000000001,72.48125000421739,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-10-04 19:00:00,Robotics_Lab,Lab,643.46,32.82,68.15,31,1,0,1,0.0,42,527.64,5147.69,2025,10,4,19,5,650.05,807.94,679.73,684.0866666666667,709.7600000000001,67.00576957637026,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-1
2025-10-05 08:00:00,Robotics_Lab,Lab,685.62,28.4,55.64,292,1,1,1,39.03,20,562.21,5484.98,2025,10,5,8,6,704.55,741.79,821.09,736.0833333333334,691.0566666666667,62.559464488606,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-1
2025-10-05 12:00:00,Robotics_Lab,Lab,780.45,29.81,73.44,329,1,0,1,26.29,45,639.97,6243.56,2025,10,5,12,6,707.96,819.08,671.99,705.19,683.7083333333334,63.141116464673225,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1
2025-10-07 14:00:00,Robotics_Lab,Lab,725.42,22.77,75.21,286,1,0,0,51.52,53,594.84,5803.34,2025,10,7,14,1,797.19,820.95,750.2,760.3100000000001,717.5733333333333,58.41170956659912,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-1
2025-10-07 20:00:00,Robotics_Lab,Lab,822.01,26.19,75.46,389,1,0,0,0.0,60,674.05,6576.08,2025,10,7,20,1,817.36,812.98,818.86,825.0233333333334,715.34,63.65424348025377,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1
2025-10-10 00:00:00,Robotics_Lab,Lab,837.8,23.32,55.74,369,0,0,0,0.0,87,687.0,6702.43,2025,10,10,0,4,791.1,675.71,822.85,785.4533333333334,725.42,69.97516621599831,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1
2025-10-10 21:00:00,Robotics_Lab,Lab,848.64,19.56,58.59,394,0,0,0,0.0,82,695.89,6789.14,2025,10,10,21,4,786.75,841.28,647.47,800.0833333333334,728.3379166666667,68.38884996707391,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-1
2025-10-11 04:00:00,Robotics_Lab,Lab,780.41,35.07,85.61,179,0,1,1,0.0,81,639.94,6243.28,2025,10,11,4,5,803.15,789.76,701.39,761.7333333333332,714.7770833333334,60.230808271483205,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1
2025-10-12 03:00:00,Robotics_Lab,Lab,839.38,26.51,73.66,383,0,1,1,0.0,75,688.29,6715.0,2025,10,12,3,6,719.12,803.15,748.94,773.02,736.8766666666666,63.843116115698265,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1
2025-10-12 08:00:00,Robotics_Lab,Lab,695.78,21.95,64.1,199,0,1,1,53.25,55,570.54,5566.21,2025,10,12,8,6,667.44,867.31,685.62,660.18,719.31,61.81979034468541,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-1
2025-10-12 21:00:00,Robotics_Lab,Lab,866.63,27.59,65.19,372,1,0,1,0.0,76,710.63,6933.01,2025,10,12,21,6,739.26,813.48,625.79,786.2933333333334,739.8424999999999,73.4498318138205,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-1
2025-10-13 03:00:00,Robotics_Lab,Lab,820.82,31.9,79.43,295,1,0,0,0.0,81,673.07,6566.57,2025,10,13,3,0,675.56,839.38,725.11,747.4533333333334,734.6429166666667,74.04974288650948,0.7071067811865476,0.7071067811865476,0.0,1.0,-1
2025-10-14 16:00:00,Robotics_Lab,Lab,650.81,26.52,72.85,38,1,0,0,30.85,85,533.66,5206.47,2025,10,14,16,1,637.5,850.14,672.15,697.1533333333333,706.3354166666667,78.67739418880382,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1
2025-10-16 12:00:00,Robotics_Lab,Lab,721.37,28.64,76.04,201,1,0,0,47.78,68,591.53,5770.98,2025,10,16,12,3,834.45,753.05,763.3,738.9766666666668,719.9254166666666,69.98911349999004,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,-1
2025-10-18 12:00:00,Robotics_Lab,Lab,817.92,18.83,38.56,284,0,0,1,21.53,95,670.69,6543.33,2025,10,18,12,5,756.67,664.64,790.02,800.7199999999999,733.6791666666667,73.8930816268953,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-10-19 14:00:00,Robotics_Lab,Lab,715.98,26.29,59.47,145,1,0,1,38.16,90,587.1,5727.85,2025,10,19,14,6,808.73,634.27,827.1,763.9566666666666,713.0358333333334,69.16954493923888,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-1
2025-10-21 00:00:00,Robotics_Lab,Lab,817.71,29.97,81.17,285,0,0,0,0.0,77,670.52,6541.66,2025,10,21,0,1,680.15,834.61,858.92,763.9466666666667,734.7512499999999,66.2901425101948,0.0,1.0,0.7818314824680298,0.6234898018587336,-1
2025-10-21 13:00:00,Robotics_Lab,Lab,831.72,26.52,82.22,375,0,1,0,39.08,96,682.01,6653.79,2025,10,21,13,1,753.35,791.4,655.11,803.9733333333334,737.84375,83.10592046154778,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,-1
2025-10-23 12:00:00,Robotics_Lab,Lab,770.67,29.92,68.32,254,1,0,0,51.29,96,631.95,6165.34,2025,10,23,12,3,781.48,698.47,721.37,758.0,721.3733333333333,69.47674391425946,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,-1
2025-10-24 00:00:00,Robotics_Lab,Lab,856.61,25.17,67.84,392,0,0,0,0.0,93,702.42,6852.86,2025,10,24,0,4,648.66,798.31,741.87,770.4733333333334,733.8341666666666,74.93699086082623,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1
2025-10-24 01:00:00,Robotics_Lab,Lab,839.48,32.73,53.52,309,0,0,0,0.0,91,688.38,6715.87,2025,10,24,1,4,856.61,808.0,824.56,781.5833333333334,735.1458333333334,76.54975358019523,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,-1
2025-10-25 03:00:00,Robotics_Lab,Lab,793.3,18.61,65.14,377,0,0,1,0.0,60,650.5,6346.37,2025,10,25,3,5,786.58,708.14,770.33,785.5466666666666,722.4120833333333,74.05651737042659,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-1
2025-10-25 04:00:00,Robotics_Lab,Lab,830.99,28.31,79.46,324,0,0,1,0.0,84,681.41,6647.91,2025,10,25,4,5,793.3,857.79,637.71,803.6233333333333,721.2954166666667,72.10273937865225,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1
2025-10-25 22:00:00,Robotics_Lab,Lab,718.55,32.57,60.83,51,0,1,1,0.0,91,589.21,5748.4,2025,10,25,22,5,725.41,674.43,768.34,711.6733333333333,724.6125000000001,67.8900054916205,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-1
2025-10-26 03:00:00,Robotics_Lab,Lab,819.68,28.74,59.37,372,0,1,1,0.0,69,672.14,6557.46,2025,10,26,3,6,708.41,793.3,761.12,752.5966666666667,722.4362500000001,73.12320501327268,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1
2025-10-26 15:00:00,Robotics_Lab,Lab,845.62,32.61,76.85,350,0,0,1,50.89,69,693.41,6764.93,2025,10,26,15,6,803.2,691.65,796.27,764.8333333333334,723.0595833333333,76.9755304134217,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-1
2025-10-26 22:00:00,Robotics_Lab,Lab,806.71,33.67,66.21,339,0,1,1,0.0,53,661.5,6453.69,2025,10,26,22,6,664.14,718.55,731.96,722.0533333333333,714.08,77.22194630611382,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-1
2025-10-26 23:00:00,Robotics_Lab,Lab,715.42,31.09,81.36,104,0,0,1,0.0,99,586.64,5723.32,2025,10,26,23,6,806.71,831.47,797.99,728.7566666666667,709.2445833333333,73.07366747385569,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,-1
2025-10-27 22:00:00,Robotics_Lab,Lab,841.48,24.37,54.33,331,0,0,0,0.0,77,690.01,6731.8,2025,10,27,22,0,791.6,806.71,793.98,779.16,706.3545833333334,64.35264428060194,-0.5000000000000004,0.8660254037844384,0.0,1.0,-1
2025-10-28 21:00:00,Robotics_Lab,Lab,649.51,18.16,76.1,24,0,0,0,0.0,85,532.6,5196.08,2025,10,28,21,1,811.4,791.6,714.72,771.9,724.7583333333333,81.99917786791892,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-1
2025-10-28 22:00:00,Robotics_Lab,Lab,716.1,30.33,52.15,123,0,0,0,0.0,99,587.2,5728.8,2025,10,28,22,1,649.51,841.48,807.07,725.6700000000001,719.5341666666667,78.14282135750022,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-1
2025-10-30 12:00:00,Robotics_Lab,Lab,734.81,24.87,55.82,352,1,0,0,59.25,51,602.54,5878.47,2025,10,30,12,3,688.73,773.55,770.67,750.6266666666667,721.4895833333334,64.75465445612349,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,-1
2025-10-31 04:00:00,Robotics_Lab,Lab,627.24,17.48,38.96,26,0,0,0,0.0,85,514.34,5017.94,2025,10,31,4,4,775.83,733.45,857.79,710.69,726.7674999999999,55.09214646548129,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1
2025-11-01 08:00:00,Robotics_Lab,Lab,858.27,35.61,75.13,387,0,0,1,35.52,94,703.78,6866.16,2025,11,1,8,5,714.6,741.26,698.42,752.4933333333333,712.34375,72.04138688598725,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-1
2025-11-01 22:00:00,Robotics_Lab,Lab,632.76,31.93,65.14,27,0,1,1,0.0,50,518.86,5062.1,2025,11,1,22,5,685.29,704.13,718.55,721.91,697.0500000000001,76.29994068035631,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-1
2025-11-02 00:00:00,Robotics_Lab,Lab,741.97,26.06,54.99,145,0,1,1,0.0,77,608.42,5935.79,2025,11,2,0,6,649.38,803.6,625.67,674.7033333333333,691.2454166666666,73.75834749982906,0.0,1.0,-0.7818314824680299,0.6234898018587334,-1
2025-11-02 03:00:00,Robotics_Lab,Lab,870.05,28.3,65.72,365,0,0,1,0.0,98,713.44,6960.39,2025,11,2,3,6,648.35,643.58,819.68,753.0766666666667,702.69875,80.29960421757922,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1
2025-11-02 07:00:00,Robotics_Lab,Lab,771.41,32.18,57.54,355,0,0,1,45.78,71,632.56,6171.29,2025,11,2,7,6,806.94,714.6,687.89,739.1199999999999,700.2937499999999,80.83219385607937,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-11-02 12:00:00,Robotics_Lab,Lab,609.76,24.36,51.7,36,0,1,1,38.46,51,500.0,4878.04,2025,11,2,12,6,666.31,607.01,771.55,685.2733333333334,696.7604166666666,76.37260859298249,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1
2025-11-02 22:00:00,Robotics_Lab,Lab,762.9,28.73,53.28,125,0,0,1,0.0,74,625.58,6103.22,2025,11,2,22,6,706.2,632.76,806.71,735.5166666666668,712.2408333333333,65.54399112953361,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-1
2025-11-02 23:00:00,Robotics_Lab,Lab,760.24,30.11,45.73,243,0,0,1,0.0,90,623.4,6081.9,2025,11,2,23,6,762.9,649.38,715.42,743.1133333333333,716.86,64.82373914332437,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,-1
2025-11-03 15:00:00,Robotics_Lab,Lab,658.26,32.32,96.3,96,1,0,0,30.89,93,539.77,5266.07,2025,11,3,15,0,636.04,766.85,711.22,699.2366666666667,716.1062499999999,67.93511589953036,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-1
2025-11-03 23:00:00,Robotics_Lab,Lab,850.83,25.82,55.43,370,0,0,0,0.0,93,697.68,6806.63,2025,11,3,23,0,741.62,760.24,704.35,772.68,718.8925,73.31639630663356,-0.2588190451025215,0.965925826289068,0.0,1.0,-1
2025-11-05 08:00:00,Robotics_Lab,Lab,669.78,29.08,65.74,53,1,0,0,63.8,93,549.22,5358.24,2025,11,5,8,2,795.67,676.01,666.22,731.3266666666665,730.6766666666667,64.49608944442582,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,-1
2025-11-05 10:00:00,Robotics_Lab,Lab,726.51,29.25,54.71,175,1,0,0,49.18,93,595.74,5812.08,2025,11,5,10,2,842.13,805.4,651.31,746.14,733.315,66.40349191970746,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,-1
2025-11-08 11:00:00,Robotics_Lab,Lab,728.03,23.0,49.54,101,1,0,1,36.79,68,596.99,5824.25,2025,11,8,11,5,737.04,689.19,636.48,724.88,735.12,53.892373179855134,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-1
2025-11-09 03:00:00,Robotics_Lab,Lab,767.27,27.03,50.7,160,0,1,1,0.0,80,629.17,6138.2,2025,11,9,3,6,591.17,786.34,870.05,709.8366666666666,718.12125,68.19427473817169,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1
2025-11-09 20:00:00,Robotics_Lab,Lab,737.15,31.07,48.49,182,0,1,1,0.0,67,604.46,5897.18,2025,11,9,20,6,823.75,769.26,737.45,746.7866666666667,684.34375,66.02405805346567,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1
2025-11-09 21:00:00,Robotics_Lab,Lab,688.5,29.0,45.56,68,0,0,1,0.0,97,564.57,5508.03,2025,11,9,21,6,737.15,817.64,706.2,749.8000000000001,678.9629166666667,59.64225118073015,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-1
2025-11-10 02:00:00,Robotics_Lab,Lab,858.55,22.45,65.64,354,0,0,0,0.0,89,704.01,6868.42,2025,11,10,2,0,674.63,591.17,801.58,772.52,695.0454166666667,64.66825872694486,0.4999999999999999,0.8660254037844387,0.0,1.0,-1
2025-11-12 02:00:00,Robotics_Lab,Lab,851.63,28.33,81.76,365,0,0,0,0.0,92,698.33,6813.02,2025,11,12,2,2,736.92,856.67,803.22,754.6133333333333,723.7541666666666,55.8480551930025,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-1
